survey_event_id,habitat_type,admin_unit_code,plot_name,date,observer,visit,temperature,humidity,sky,wind,bird_observation_count,unique_species_count
Grassland|ANTI|ANTI-0035|2018-07-16|08:49:00|Brian Swimelar|3,Grassland,ANTI,ANTI-0035,2018-07-16,Brian Swimelar,3,26.3999996185303,81.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,7,4
Grassland|ANTI|ANTI-0043|2018-05-23|09:04:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0043,2018-05-23,Elizabeth Oswald,1,27.6000003814697,59.9000015258789,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",17,14
Grassland|ANTI|ANTI-0044|2018-05-23|06:01:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0044,2018-05-23,Elizabeth Oswald,1,20.5,82.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,11,10
Grassland|ANTI|ANTI-0044|2018-06-25|10:32:00|Kimberly Serno|2,Grassland,ANTI,ANTI-0044,2018-06-25,Kimberly Serno,2,34.0999984741211,40.2999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,18,8
Grassland|ANTI|ANTI-0044|2018-07-16|09:02:00|Brian Swimelar|3,Grassland,ANTI,ANTI-0044,2018-07-16,Brian Swimelar,3,30.6000003814697,63.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,8,5
Grassland|ANTI|ANTI-0045|2018-05-22|05:58:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0045,2018-05-22,Elizabeth Oswald,1,19.7999992370605,78.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,14,12
Grassland|ANTI|ANTI-0045|2018-06-25|07:58:00|Kimberly Serno|2,Grassland,ANTI,ANTI-0045,2018-06-25,Kimberly Serno,2,22.5,77.9000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,16,7
Grassland|ANTI|ANTI-0045|2018-07-16|09:17:00|Brian Swimelar|3,Grassland,ANTI,ANTI-0045,2018-07-16,Brian Swimelar,3,32.4000015258789,66.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,9,9
Grassland|ANTI|ANTI-0053|2018-05-23|05:40:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0053,2018-05-23,Elizabeth Oswald,1,21.0,79.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,16,10
Grassland|ANTI|ANTI-0053|2018-06-25|10:49:00|Kimberly Serno|2,Grassland,ANTI,ANTI-0053,2018-06-25,Kimberly Serno,2,33.9000015258789,38.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,14,9
Grassland|ANTI|ANTI-0053|2018-07-16|09:35:00|Brian Swimelar|3,Grassland,ANTI,ANTI-0053,2018-07-16,Brian Swimelar,3,30.2000007629395,62.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,7,7
Grassland|ANTI|ANTI-0054|2018-05-22|05:35:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0054,2018-05-22,Elizabeth Oswald,1,20.0,79.0,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,14,12
Grassland|ANTI|ANTI-0063|2018-05-23|09:46:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0063,2018-05-23,Elizabeth Oswald,1,26.2999992370605,59.7000007629395,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",12,10
Grassland|ANTI|ANTI-0063|2018-06-26|05:55:00|Kimberly Serno|2,Grassland,ANTI,ANTI-0063,2018-06-26,Kimberly Serno,2,18.6000003814697,69.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,15,12
Grassland|ANTI|ANTI-0063|2018-07-16|09:52:00|Brian Swimelar|3,Grassland,ANTI,ANTI-0063,2018-07-16,Brian Swimelar,3,32.7999992370605,55.7000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,22,13
Grassland|ANTI|ANTI-0066|2018-05-24|07:15:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0066,2018-05-24,Elizabeth Oswald,1,18.2000007629395,79.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,15,10
Grassland|ANTI|ANTI-0066|2018-06-25|08:28:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0066,2018-06-25,Brian Swimelar,2,25.1000003814697,65.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,10,7
Grassland|ANTI|ANTI-0066|2018-07-13|08:07:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0066,2018-07-13,Kimberly Serno,3,25.7000007629395,77.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,9,8
Grassland|ANTI|ANTI-0074|2018-05-23|10:22:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0074,2018-05-23,Elizabeth Oswald,1,27.1000003814697,56.9000015258789,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",10,8
Grassland|ANTI|ANTI-0074|2018-07-16|10:14:00|Brian Swimelar|3,Grassland,ANTI,ANTI-0074,2018-07-16,Brian Swimelar,3,32.5999984741211,59.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,3,3
Grassland|ANTI|ANTI-0075|2018-05-23|10:39:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0075,2018-05-23,Elizabeth Oswald,1,25.7999992370605,56.7000007629395,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",18,9
Grassland|ANTI|ANTI-0075|2018-06-25|08:12:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0075,2018-06-25,Brian Swimelar,2,23.8999996185303,68.5999984741211,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,16,12
Grassland|ANTI|ANTI-0075|2018-07-13|07:46:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0075,2018-07-13,Kimberly Serno,3,23.8999996185303,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,10,8
Grassland|ANTI|ANTI-0076|2018-05-24|06:56:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0076,2018-05-24,Elizabeth Oswald,1,14.6000003814697,85.3000030517578,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,13,11
Grassland|ANTI|ANTI-0076|2018-06-25|08:50:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0076,2018-06-25,Brian Swimelar,2,27.2999992370605,71.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,11,11
Grassland|ANTI|ANTI-0076|2018-07-13|07:27:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0076,2018-07-13,Kimberly Serno,3,23.0,71.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,15,13
Grassland|ANTI|ANTI-0077|2018-05-24|06:35:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0077,2018-05-24,Elizabeth Oswald,1,14.3000001907349,81.3000030517578,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,17,15
Grassland|ANTI|ANTI-0077|2018-06-25|09:08:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0077,2018-06-25,Brian Swimelar,2,27.2999992370605,71.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,13,7
Grassland|ANTI|ANTI-0077|2018-07-13|07:08:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0077,2018-07-13,Kimberly Serno,3,22.0,73.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,18,15
Grassland|ANTI|ANTI-0079|2018-05-24|06:51:00|Kimberly Serno|1,Grassland,ANTI,ANTI-0079,2018-05-24,Kimberly Serno,1,12.8999996185303,89.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,12,10
Grassland|ANTI|ANTI-0079|2018-06-26|08:17:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0079,2018-06-26,Brian Swimelar,2,24.2999992370605,52.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,19,14
Grassland|ANTI|ANTI-0079|2018-07-17|08:20:00|Elizabeth Oswald|3,Grassland,ANTI,ANTI-0079,2018-07-17,Elizabeth Oswald,3,23.6000003814697,89.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,16,12
Grassland|ANTI|ANTI-0087|2018-05-24|07:38:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0087,2018-05-24,Elizabeth Oswald,1,22.1000003814697,60.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,13,10
Grassland|ANTI|ANTI-0087|2018-06-26|07:09:00|Kimberly Serno|2,Grassland,ANTI,ANTI-0087,2018-06-26,Kimberly Serno,2,18.8999996185303,73.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,17,12
Grassland|ANTI|ANTI-0087|2018-07-17|07:33:00|Brian Swimelar|3,Grassland,ANTI,ANTI-0087,2018-07-17,Brian Swimelar,3,29.1000003814697,65.8000030517578,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,9,4
Grassland|ANTI|ANTI-0088|2018-05-24|07:52:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0088,2018-05-24,Elizabeth Oswald,1,24.5,58.2999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,14,11
Grassland|ANTI|ANTI-0088|2018-06-25|07:51:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0088,2018-06-25,Brian Swimelar,2,23.8999996185303,68.5999984741211,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,14,8
Grassland|ANTI|ANTI-0088|2018-07-13|08:30:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0088,2018-07-13,Kimberly Serno,3,27.7999992370605,67.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,16,11
Grassland|ANTI|ANTI-0089|2018-05-24|06:20:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0089,2018-05-24,Elizabeth Oswald,1,14.1000003814697,79.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,13,9
Grassland|ANTI|ANTI-0089|2018-06-25|09:25:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0089,2018-06-25,Brian Swimelar,2,29.8999996185303,47.0,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,13,10
Grassland|ANTI|ANTI-0089|2018-07-13|06:52:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0089,2018-07-13,Kimberly Serno,3,21.0,73.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,19,15
Grassland|ANTI|ANTI-0090|2018-05-22|07:02:00|Kimberly Serno|1,Grassland,ANTI,ANTI-0090,2018-05-22,Kimberly Serno,1,21.3999996185303,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,14,10
Grassland|ANTI|ANTI-0090|2018-06-26|07:36:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0090,2018-06-26,Brian Swimelar,2,24.6000003814697,57.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,9,7
Grassland|ANTI|ANTI-0090|2018-07-17|08:36:00|Elizabeth Oswald|3,Grassland,ANTI,ANTI-0090,2018-07-17,Elizabeth Oswald,3,23.8999996185303,92.6999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,13,10
Grassland|ANTI|ANTI-0091|2018-05-24|06:35:00|Kimberly Serno|1,Grassland,ANTI,ANTI-0091,2018-05-24,Kimberly Serno,1,12.8999996185303,83.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,17,14
Grassland|ANTI|ANTI-0091|2018-06-26|08:34:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0091,2018-06-26,Brian Swimelar,2,24.2999992370605,52.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,12,9
Grassland|ANTI|ANTI-0091|2018-07-17|08:06:00|Elizabeth Oswald|3,Grassland,ANTI,ANTI-0091,2018-07-17,Elizabeth Oswald,3,23.7000007629395,88.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,15,13
Grassland|ANTI|ANTI-0101|2018-05-24|08:25:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0101,2018-05-24,Elizabeth Oswald,1,21.8999996185303,65.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,12,9
Grassland|ANTI|ANTI-0101|2018-06-26|07:40:00|Kimberly Serno|2,Grassland,ANTI,ANTI-0101,2018-06-26,Kimberly Serno,2,19.7000007629395,73.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,17,9
Grassland|ANTI|ANTI-0101|2018-07-17|07:16:00|Brian Swimelar|3,Grassland,ANTI,ANTI-0101,2018-07-17,Brian Swimelar,3,25.3999996185303,76.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,7,5
Grassland|ANTI|ANTI-0102|2018-05-24|08:09:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0102,2018-05-24,Elizabeth Oswald,1,22.1000003814697,63.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,15,12
Grassland|ANTI|ANTI-0102|2018-06-26|07:23:00|Kimberly Serno|2,Grassland,ANTI,ANTI-0102,2018-06-26,Kimberly Serno,2,19.3999996185303,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,9,7
Grassland|ANTI|ANTI-0102|2018-07-17|07:49:00|Brian Swimelar|3,Grassland,ANTI,ANTI-0102,2018-07-17,Brian Swimelar,3,30.1000003814697,65.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,10,9
Grassland|ANTI|ANTI-0103|2018-05-24|05:49:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0103,2018-05-24,Elizabeth Oswald,1,15.6000003814697,72.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,14,11
Grassland|ANTI|ANTI-0103|2018-06-25|07:35:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0103,2018-06-25,Brian Swimelar,2,23.8999996185303,68.5999984741211,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,15,9
Grassland|ANTI|ANTI-0103|2018-07-13|06:21:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0103,2018-07-13,Kimberly Serno,3,19.2000007629395,74.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,16,8
Grassland|ANTI|ANTI-0104|2018-05-24|06:05:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0104,2018-05-24,Elizabeth Oswald,1,13.8000001907349,81.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,10,7
Grassland|ANTI|ANTI-0104|2018-06-25|09:41:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0104,2018-06-25,Brian Swimelar,2,31.2000007629395,50.2999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,8,7
Grassland|ANTI|ANTI-0104|2018-07-13|06:37:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0104,2018-07-13,Kimberly Serno,3,20.1000003814697,73.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,15,12
Grassland|ANTI|ANTI-0105|2018-05-22|06:43:00|Kimberly Serno|1,Grassland,ANTI,ANTI-0105,2018-05-22,Kimberly Serno,1,21.2000007629395,72.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,21,15
Grassland|ANTI|ANTI-0105|2018-06-26|07:20:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0105,2018-06-26,Brian Swimelar,2,20.1000003814697,80.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,16,13
Grassland|ANTI|ANTI-0105|2018-07-17|08:52:00|Elizabeth Oswald|3,Grassland,ANTI,ANTI-0105,2018-07-17,Elizabeth Oswald,3,24.5,91.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,18,12
Grassland|ANTI|ANTI-0106|2018-05-24|06:17:00|Kimberly Serno|1,Grassland,ANTI,ANTI-0106,2018-05-24,Kimberly Serno,1,14.3000001907349,71.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,10,10
Grassland|ANTI|ANTI-0106|2018-06-26|08:59:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0106,2018-06-26,Brian Swimelar,2,28.5,55.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,9,7
Grassland|ANTI|ANTI-0106|2018-07-17|07:51:00|Elizabeth Oswald|3,Grassland,ANTI,ANTI-0106,2018-07-17,Elizabeth Oswald,3,23.5,87.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,14,10
Grassland|ANTI|ANTI-0107|2018-05-24|07:47:00|Kimberly Serno|1,Grassland,ANTI,ANTI-0107,2018-05-24,Kimberly Serno,1,16.2000007629395,90.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,17,11
Grassland|ANTI|ANTI-0107|2018-06-26|09:51:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0107,2018-06-26,Brian Swimelar,2,31.2000007629395,43.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,8,7
Grassland|ANTI|ANTI-0107|2018-07-17|07:32:00|Elizabeth Oswald|3,Grassland,ANTI,ANTI-0107,2018-07-17,Elizabeth Oswald,3,22.7999992370605,89.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,15,11
Grassland|ANTI|ANTI-0108|2018-05-24|07:29:00|Kimberly Serno|1,Grassland,ANTI,ANTI-0108,2018-05-24,Kimberly Serno,1,14.3999996185303,89.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,13,11
Grassland|ANTI|ANTI-0108|2018-06-26|10:30:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0108,2018-06-26,Brian Swimelar,2,26.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,12,8
Grassland|ANTI|ANTI-0108|2018-07-17|07:17:00|Elizabeth Oswald|3,Grassland,ANTI,ANTI-0108,2018-07-17,Elizabeth Oswald,3,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,18,14
Grassland|ANTI|ANTI-0113|2018-05-24|08:43:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0113,2018-05-24,Elizabeth Oswald,1,26.1000003814697,60.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,13,10
Grassland|ANTI|ANTI-0113|2018-06-26|08:06:00|Kimberly Serno|2,Grassland,ANTI,ANTI-0113,2018-06-26,Kimberly Serno,2,21.2000007629395,65.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,24,9
Grassland|ANTI|ANTI-0113|2018-07-17|05:33:00|Brian Swimelar|3,Grassland,ANTI,ANTI-0113,2018-07-17,Brian Swimelar,3,26.5,70.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,11,6
Grassland|ANTI|ANTI-0114|2018-05-24|09:01:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0114,2018-05-24,Elizabeth Oswald,1,26.7000007629395,42.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,15,10
Grassland|ANTI|ANTI-0114|2018-06-26|08:29:00|Kimberly Serno|2,Grassland,ANTI,ANTI-0114,2018-06-26,Kimberly Serno,2,20.6000003814697,64.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,14,10
Grassland|ANTI|ANTI-0114|2018-07-17|05:36:00|Brian Swimelar|3,Grassland,ANTI,ANTI-0114,2018-07-17,Brian Swimelar,3,26.5,74.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,11,7
Grassland|ANTI|ANTI-0115|2018-05-24|05:31:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0115,2018-05-24,Elizabeth Oswald,1,18.8999996185303,64.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,15,9
Grassland|ANTI|ANTI-0115|2018-06-25|07:16:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0115,2018-06-25,Brian Swimelar,2,23.8999996185303,68.5999984741211,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,26,12
Grassland|ANTI|ANTI-0115|2018-07-13|05:57:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0115,2018-07-13,Kimberly Serno,3,20.7000007629395,67.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,15,13
Grassland|ANTI|ANTI-0116|2018-05-24|05:37:00|Kimberly Serno|1,Grassland,ANTI,ANTI-0116,2018-05-24,Kimberly Serno,1,18.1000003814697,68.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,16,12
Grassland|ANTI|ANTI-0116|2018-06-25|10:00:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0116,2018-06-25,Brian Swimelar,2,30.5,47.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,18,6
Grassland|ANTI|ANTI-0116|2018-07-17|09:21:00|Elizabeth Oswald|3,Grassland,ANTI,ANTI-0116,2018-07-17,Elizabeth Oswald,3,25.1000003814697,93.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,8,7
Grassland|ANTI|ANTI-0117|2018-05-24|05:56:00|Kimberly Serno|1,Grassland,ANTI,ANTI-0117,2018-05-24,Kimberly Serno,1,15.3999996185303,67.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,13,9
Grassland|ANTI|ANTI-0117|2018-06-26|06:58:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0117,2018-06-26,Brian Swimelar,2,15.3000001907349,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,10,8
Grassland|ANTI|ANTI-0117|2018-07-17|09:07:00|Elizabeth Oswald|3,Grassland,ANTI,ANTI-0117,2018-07-17,Elizabeth Oswald,3,24.7999992370605,92.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,10,9
Grassland|ANTI|ANTI-0118|2018-05-24|08:24:00|Kimberly Serno|1,Grassland,ANTI,ANTI-0118,2018-05-24,Kimberly Serno,1,22.3999996185303,80.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,13,11
Grassland|ANTI|ANTI-0118|2018-06-26|09:15:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0118,2018-06-26,Brian Swimelar,2,29.6000003814697,49.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,8,6
Grassland|ANTI|ANTI-0118|2018-07-17|06:44:00|Elizabeth Oswald|3,Grassland,ANTI,ANTI-0118,2018-07-17,Elizabeth Oswald,3,21.5,88.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,17,11
Grassland|ANTI|ANTI-0119|2018-05-24|08:03:00|Kimberly Serno|1,Grassland,ANTI,ANTI-0119,2018-05-24,Kimberly Serno,1,18.1000003814697,91.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,16,14
Grassland|ANTI|ANTI-0119|2018-06-26|09:34:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0119,2018-06-26,Brian Swimelar,2,29.7999992370605,48.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,5,5
Grassland|ANTI|ANTI-0119|2018-07-17|07:02:00|Elizabeth Oswald|3,Grassland,ANTI,ANTI-0119,2018-07-17,Elizabeth Oswald,3,21.8999996185303,91.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,17,14
Grassland|ANTI|ANTI-0124|2018-05-24|09:17:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0124,2018-05-24,Elizabeth Oswald,1,29.5,39.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,25,16
Grassland|ANTI|ANTI-0124|2018-06-26|08:46:00|Kimberly Serno|2,Grassland,ANTI,ANTI-0124,2018-06-26,Kimberly Serno,2,24.6000003814697,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,24,8
Grassland|ANTI|ANTI-0124|2018-07-17|06:16:00|Brian Swimelar|3,Grassland,ANTI,ANTI-0124,2018-07-17,Brian Swimelar,3,26.7000007629395,64.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,22,8
Grassland|ANTI|ANTI-0125|2018-05-24|09:40:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0125,2018-05-24,Elizabeth Oswald,1,26.0,32.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,16,12
Grassland|ANTI|ANTI-0125|2018-06-25|06:58:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0125,2018-06-25,Brian Swimelar,2,23.8999996185303,68.5999984741211,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,13,7
Grassland|ANTI|ANTI-0125|2018-07-13|05:39:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0125,2018-07-13,Kimberly Serno,3,21.3999996185303,62.7000007629395,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,13,9
Grassland|ANTI|ANTI-0126|2018-05-24|09:45:00|Kimberly Serno|1,Grassland,ANTI,ANTI-0126,2018-05-24,Kimberly Serno,1,28.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,14,11
Grassland|ANTI|ANTI-0126|2018-06-25|10:17:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0126,2018-06-25,Brian Swimelar,2,29.0,47.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,13,8
Grassland|ANTI|ANTI-0126|2018-07-19|07:17:00|Elizabeth Oswald|3,Grassland,ANTI,ANTI-0126,2018-07-19,Elizabeth Oswald,3,18.7999992370605,82.6999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,14,9
Grassland|ANTI|ANTI-0127|2018-05-24|09:28:00|Kimberly Serno|1,Grassland,ANTI,ANTI-0127,2018-05-24,Kimberly Serno,1,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,15,12
Grassland|ANTI|ANTI-0127|2018-06-26|06:41:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0127,2018-06-26,Brian Swimelar,2,14.6999998092651,84.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,13,7
Grassland|ANTI|ANTI-0127|2018-07-19|07:31:00|Elizabeth Oswald|3,Grassland,ANTI,ANTI-0127,2018-07-19,Elizabeth Oswald,3,19.2000007629395,79.0999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,17,13
Grassland|ANTI|ANTI-0128|2018-05-24|08:40:00|Kimberly Serno|1,Grassland,ANTI,ANTI-0128,2018-05-24,Kimberly Serno,1,22.7999992370605,76.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,15,13
Grassland|ANTI|ANTI-0128|2018-06-26|06:21:00|Brian Swimelar|2,Grassland,ANTI,ANTI-0128,2018-06-26,Brian Swimelar,2,16.7999992370605,74.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,11,8
Grassland|ANTI|ANTI-0128|2018-07-17|06:26:00|Elizabeth Oswald|3,Grassland,ANTI,ANTI-0128,2018-07-17,Elizabeth Oswald,3,21.3999996185303,89.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,13,11
Grassland|ANTI|ANTI-0133|2018-05-24|10:26:00|Elizabeth Oswald|1,Grassland,ANTI,ANTI-0133,2018-05-24,Elizabeth Oswald,1,30.6000003814697,47.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,13,10
